Date,HPBH:221F003_Optimized,HPBH:221F011_Optimized,HPBH:221U829_Optimized,Success
2022-01-24 01:00:00,1951.3449929192382,100.59758342666665,0.0,True
2022-01-24 01:30:00,1939.4094999999995,102.24383707999999,0.0,True
2022-01-24 02:00:00,1972.0850813366674,99.86169064666662,0.0,True
2022-01-24 02:30:00,1980.2706055338974,97.89398425333331,0.0,True
2022-01-24 03:30:00,1970.8158826270617,96.58165547333336,0.0,True
2022-01-24 04:00:00,1944.5852,99.53350400000001,0.0,True
2022-01-24 04:30:00,1974.6286932032624,95.66836799333335,0.0,True
2022-01-24 05:00:00,1910.7618759578966,90.67994455333336,0.0,True
2022-01-24 05:30:00,1956.9875724250899,94.33567147407408,0.0,True
2022-01-24 06:00:00,1930.2679870360041,100.97994344827585,0.0,True
2022-01-24 07:00:00,1966.6807226240037,100.35003662068968,0.0,True
2022-01-24 09:30:00,1943.7132514641348,99.69000246153843,0.0,True
2022-01-24 10:00:00,1946.148557338385,99.97835303448274,0.0,True
2022-01-24 10:30:00,1944.0229050009825,99.8666399230769,0.0,True
2022-01-24 11:00:00,1929.3329298120675,99.9708475862069,0.0,True
2022-01-24 11:30:00,1932.315253578901,100.03408124137931,0.0,True
2022-01-24 12:00:00,1964.0849388749184,99.9856977777778,0.0,True
2022-01-24 12:30:00,1947.9124835260584,99.91427029629628,3.0164558025,True
2022-01-24 14:30:00,1960.7463543028232,100.466394,6.032911605,True
2022-01-24 15:30:00,1973.6827850543991,100.61576193103447,9.0493674075,True
2022-01-24 16:30:00,1929.9152960226966,101.70433139999999,12.06582321,True
2022-01-24 17:00:00,2114.250233333333,104.38340469565216,18.463428666666665,True
2022-01-24 17:30:00,2219.991389977338,105.61168177777779,16.41193659259259,True
2022-01-24 18:00:00,2217.3047592255816,105.49604638461543,14.360444518518516,True
2022-01-24 20:00:00,2184.196547371526,105.64064622222224,12.308952444444442,True
2022-01-24 20:30:00,2191.9343082757246,105.65342827586207,10.25746037037037,True
2022-01-24 21:00:00,2120.6725772044456,105.49472150000001,8.205968296296295,True
2022-01-24 21:30:00,2148.037733333333,105.75546592592592,6.154476222222221,True
2022-01-24 22:00:00,2163.201273176285,105.83717433333335,4.102984148148147,True
2022-01-24 23:30:00,2133.1030002330413,105.80472753846155,2.0514920740740736,True
2022-01-25 00:00:00,2106.607430723424,105.9823744,0.0,True
2022-01-25 00:30:00,2135.105975172151,105.59869007692306,0.0,True
2022-01-25 01:30:00,2117.927976448143,105.42330792,0.0,True
2022-01-25 06:00:00,2122.1427840045367,105.48370728,0.0,True
2022-01-25 07:00:00,2121.3678027856804,105.33458417391302,0.0,True
2022-01-25 07:30:00,2124.0364467555914,105.01771917241383,4.4641156,True
2022-01-25 08:00:00,2110.455422666313,105.49389303703707,8.9282312,True
2022-01-25 08:30:00,2122.77620766083,105.58857904,13.3923468,True
2022-01-25 09:00:00,2120.8465318559774,105.40489960000001,17.8564624,True
2022-01-25 09:30:00,2112.6116324961476,80.68121813779999,37.277828326666665,True
2022-01-25 10:00:00,2114.3311865264277,40.5111388444,39.18265269333334,True
2022-01-25 10:30:00,2129.692378810634,0.341059551,39.28503656,True
2022-01-25 11:00:00,2109.2456353576154,0.3047605225,46.052864946666666,True
2022-01-25 11:30:00,2118.97073757759,0.268461494,49.04515807333334,True
2022-01-25 12:00:00,2116.7922846294928,0.2440270805,64.19254669333333,True
2022-01-25 12:30:00,2106.849351554228,0.219592667,90.72469037333333,True
2022-01-25 13:30:00,2125.466738615568,0.197577359,96.22011452666665,True
2022-01-25 14:30:00,2137.430342040432,0.19504891,102.82467066666666,True
2022-01-25 15:00:00,2123.5559237789553,0.18285785699999998,87.54647491333336,True
2022-01-25 15:30:00,2144.474357454671,0.170666804,80.76352120666668,True
2022-01-25 16:00:00,2143.1138520541404,0.182823606,78.43793514666667,True
2022-01-25 16:30:00,2113.859503632597,0.194980408,87.12733708000002,True
2022-01-25 17:00:00,2108.0644903269044,0.1950153939999999,98.22915601333331,True
2022-01-25 17:30:00,2149.628534851845,0.19505038000000002,98.70253455999999,True
2022-01-25 18:00:00,2155.062623038628,0.182858592,99.56437138666666,True
2022-01-25 18:30:00,2127.387452095314,0.170666804,95.57160736666665,True
2022-01-25 19:30:00,2111.5263849611297,0.16500328599999992,95.32220194000001,True
2022-01-25 20:00:00,2106.24208278835,0.1674636984999999,94.38955717333333,True
2022-01-25 20:30:00,2110.0973381489925,0.169924111,99.21256543333335,True
2022-01-25 21:00:00,2067.389591567067,0.1702954085,94.20364006666667,True
2022-01-25 21:30:00,2094.6695990943626,0.170666706,97.56495742,True
2022-01-25 22:30:00,2088.5110600791427,0.170666804,94.67249591333332,True
2022-01-25 23:00:00,2131.732117540842,0.17071389299999998,103.30471386666669,True
2022-01-25 23:30:00,2129.8255436824193,0.170760982,102.67576979333337,True
2022-01-26 00:30:00,2142.8771820691027,0.195048812,86.10060904666665,True
2022-01-26 01:30:00,2063.4596675281914,0.1950626299999999,85.25595390666665,True
2022-01-26 02:00:00,2056.8704292636276,0.1950557699999999,84.58722477333333,True
2022-01-26 02:30:00,2075.610649497392,0.19504891,87.50279239333334,True
2022-01-26 03:30:00,2063.337959047456,0.170666804,83.12857840000001,True
2022-01-26 04:00:00,2074.609290332573,0.1657507565,81.73169881333332,True
2022-01-26 04:30:00,2102.2033727332428,0.160834709,80.22930916,True
2022-01-26 05:30:00,2096.0501433426557,0.146284698,80.00429005333332,True
2022-01-26 06:00:00,2098.525754771007,0.157883733,79.49533848666667,True
2022-01-26 06:30:00,2087.3901236936836,0.169482768,78.40164182666669,True
2022-01-26 07:00:00,2093.6537701859784,0.17066553,78.44010258,True
2022-01-26 07:30:00,2067.1777294566523,0.1739941979999999,82.14615975999999,True
2022-01-26 08:00:00,2075.661641992794,0.1773228659999999,86.72431959333338,True
2022-01-26 09:00:00,2077.556499856437,0.195048812,88.03315663333336,True
2022-01-26 09:30:00,2065.8566932043186,0.195069784,89.42931493999998,True
2022-01-26 10:00:00,2082.518322964511,0.195090756,89.01157916,True
2022-01-26 10:30:00,1948.5985456188605,0.1952878095,89.98480768666664,True
2022-01-26 11:00:00,1769.2907726042772,0.195484863,89.64289189333333,True
2022-01-26 11:30:00,1784.8246589265868,0.20186211499999998,90.04897285999996,True
2022-01-26 12:00:00,1741.0371666666658,0.20823936699999998,91.95991112,True
2022-01-26 12:30:00,1755.6308288328291,0.212178477,93.72001268,True
2022-01-26 13:00:00,1747.7845426390793,0.216117587,94.27585332666665,True
2022-01-26 13:30:00,1828.7739901492805,72.44745221699999,99.91695742,True
2022-01-26 14:00:00,1759.5336380628073,36.3388821845,100.08825390666665,True
2022-01-26 14:30:00,1721.5341600744669,0.23031215200000002,99.43623279333335,True
2022-01-26 15:30:00,1738.341059041157,0.20579902,100.51675759999999,True
2022-01-26 17:00:00,1726.3134240806367,0.21261496900000001,101.70731059999997,True
2022-01-26 17:30:00,1760.708114960017,0.219430918,101.10201686666666,True
2022-01-26 19:00:00,1720.3304180256082,0.213823358,107.30595586666665,True
2022-01-26 20:00:00,1723.5671070111364,0.20821579799999998,110.60119279999998,True
2022-01-26 21:00:00,1762.394302146743,0.20260823800000002,113.11770866666664,True
2022-01-26 21:30:00,1715.6190559011045,0.197000678,111.0388118,True
2022-01-26 22:30:00,1712.9862939598452,0.195048812,116.67491266666666,True
2022-01-26 23:30:00,1738.2045033212469,0.19504891,128.75719546666664,True
2022-01-27 00:00:00,1766.5367744673915,0.18942125999999998,152.73189586666666,True
2022-01-27 00:30:00,1741.1151501469808,0.18379361,147.15976613333333,True
2022-01-27 01:00:00,1719.824341830035,0.1822159324999999,146.3459839333333,True
