139984;-6;2.726628588888889;1672525800000;0
139530;-6;0.2239093625;1672525800000;0
139501;-6;2202.5650333333333;1672525800000;0
139875;-6;14.022642;1672525800000;0
139507;-6;2060.518833333333;1672525800000;0
139854;-6;383.0317142857143;1672525800000;0
139863;-6;176.12179999999998;1672525800000;0
139838;-6;1.0;1672525800000;0
139550;-6;1.0;1672525800000;0
139519;-6;1.0;1672525800000;0
139792;-6;1.0;1672525800000;0
139769;-6;1.0;1672525800000;0
